, ,Above threshold?,Chi^2,Correlation Coefficient,Good?,ROI,Shape-Binding,a,date,free or bound?,iFirst,iSecond,pthresh,realthreshold,stoichiometry,streak or spot?,wx,wy,x0,xpos,y0,ypos,z
35,,yes,21.988000000000003,0.415,0,44,streak-free,159.088,20190127,free,61.673,61.673,63.358999999999995,71.319,26.515,streak,22.768,83.15899999999999,0.0,27.0,0.359,30.359,61.501999999999995
36,,yes,23.111,0.385,0,48,streak-free,139.816,20190127,free,54.51,54.51,62.766000000000005,70.688,23.303,streak,80.82,81.679,0.21899999999999997,35.219,-0.21899999999999997,75.781,59.44
37,,yes,20.773000000000003,0.345,0,49,streak-free,159.078,20190127,free,55.082,55.082,62.806000000000004,70.73100000000001,26.513,streak,80.119,22.768,0.359,38.359,0.0,8.0,63.361999999999995
38,,yes,21.846999999999998,0.379,0,51,streak-free,139.946,20190127,free,52.122,52.122,62.825,70.752,23.324,streak,22.768,80.031,0.0,67.0,-0.297,74.703,62.463
39,,yes,25.861,0.396,0,52,streak-free,128.181,20190127,free,58.836999999999996,58.836999999999996,63.01,70.94800000000001,21.363000000000003,streak,83.363,116.744,0.32799999999999996,22.328000000000003,-0.21899999999999997,12.780999999999999,70.133
40,,yes,26.828000000000003,0.365,0,53,streak-free,108.82799999999999,20190127,free,47.143,47.143,62.99,70.92699999999999,18.137999999999998,streak,27.706,22.768,-0.016,37.984,0.0,31.0,60.86
41,,yes,28.39,0.441,0,54,Undefined-free,129.576,20190127,free,56.306000000000004,56.306000000000004,63.177,71.126,21.596,Undefined,78.847,198.41299999999998,-0.45299999999999996,49.547,0.0,45.0,70.766
42,,yes,25.804000000000002,0.415,0,56,Undefined-free,75.932,20190127,free,53.857,53.857,63.11600000000001,71.06,12.655,Undefined,24.604,335.01800000000003,0.031,50.031000000000006,0.172,17.172,58.967
43,,yes,28.776,0.40700000000000003,0,57,streak-free,103.899,20190127,free,50.49,50.49,63.159,71.10600000000001,17.317,streak,22.768,22.768,0.0,58.0,0.0,36.0,64.089
44,,yes,28.435,0.469,0,58,streak-free,137.708,20190127,free,60.184,60.184,63.38399999999999,71.345,22.951,streak,78.79,22.768,0.359,65.359,0.0,55.0,73.426
45,,no,25.971999999999998,0.44,0,60,spot-free,63.873999999999995,20190127,free,66.878,66.878,63.208,71.158,10.645999999999999,spot,445.56800000000004,318.48900000000003,-0.172,45.828,0.0,7.0,53.034
46,,yes,23.246,0.375,0,64,streak-free,201.394,20190127,free,50.245,50.245,63.315,71.27199999999999,33.566,streak,28.199,81.17699999999999,0.062,45.062,-0.469,75.531,67.676
47,,yes,24.664,0.435,0,65,streak-free,108.579,20190127,free,58.041000000000004,58.041000000000004,63.354,71.314,18.097,streak,180.083,53.218999999999994,0.141,45.141000000000005,0.078,28.078000000000003,64.229
48,,yes,27.026,0.44,0,69,Undefined-free,78.298,20190127,free,51.02,51.02,63.306000000000004,71.263,13.05,Undefined,22.768,400.38300000000004,-0.016,28.984,0.094,45.093999999999994,59.508
49,,yes,22.249000000000002,0.36,0,73,streak-free,147.061,20190127,free,51.408,51.408,63.286,71.241,24.51,streak,91.073,22.768,0.43799999999999994,70.438,0.0,82.0,60.971000000000004
50,,yes,23.293000000000003,0.331,0,80,streak-free,113.411,20190127,free,46.653,46.653,63.196999999999996,71.14699999999999,18.902,streak,103.603,22.768,0.32799999999999996,29.328000000000003,0.0,23.0,57.037
51,,yes,25.714000000000002,0.431,0,81,streak-free,87.51299999999999,20190127,free,51.428999999999995,51.428999999999995,63.169,71.117,14.585,streak,22.768,22.768,-0.016,44.983999999999995,0.0,59.0,60.358000000000004
52,,yes,24.694000000000003,0.35,0,84,streak-free,84.34899999999999,20190127,free,50.184,50.184,63.169,71.117,14.058,streak,106.29299999999999,22.768,-0.047,31.953000000000003,-0.016,37.984,61.968999999999994
0,,yes,28.803,0.48200000000000004,0,1,Undefined-free,138.076,20190127,free,59.633,59.633,69.581,77.923,23.013,Undefined,29.518,234.08900000000003,0.031,56.031000000000006,-0.42200000000000004,63.578,68.381
1,,yes,30.784000000000002,0.433,0,2,streak-free,175.495,20190127,free,45.122,45.122,67.074,75.264,29.249000000000002,streak,22.768,22.768,0.0,18.0,0.0,59.0,63.367
2,,yes,25.418000000000003,0.528,0,3,spot-bound,81.559,20190127,bound,68.653,68.653,67.54899999999999,75.768,13.593,spot,209.135,370.86699999999996,-0.45299999999999996,57.547,-0.43799999999999994,54.562,67.29899999999999
3,,yes,31.514,0.439,0,4,streak-free,154.208,20190127,free,52.0,52.0,68.344,76.611,25.701,streak,30.691999999999997,29.105999999999998,-0.016,45.983999999999995,0.0,15.0,69.529
4,,yes,24.064,0.435,0,5,streak-free,169.94,20190127,free,55.836999999999996,55.836999999999996,67.63600000000001,75.86,28.323,streak,119.833,28.195999999999998,0.6409999999999999,88.641,0.0,53.0,63.604
5,,yes,26.088,0.452,0,6,streak-free,184.081,20190127,free,55.857,55.857,66.219,74.357,30.68,streak,181.602,105.24799999999999,-0.406,12.594000000000001,0.344,76.344,57.935
6,,yes,34.873000000000005,0.532,0,7,streak-bound,255.35299999999998,20190127,bound,56.673,56.673,67.38,75.589,42.559,streak,94.944,91.302,-0.5,71.5,-0.484,14.515999999999998,73.146
7,,yes,28.105999999999998,0.508,0,8,streak-bound,236.417,20190127,bound,59.122,59.122,66.87899999999999,75.057,39.403,streak,318.672,68.97399999999999,0.359,72.359,0.484,38.484,62.172
8,,yes,31.901999999999997,0.441,0,9,streak-free,207.22,20190127,free,44.082,44.082,66.757,74.92699999999999,34.537,streak,22.768,89.214,0.0,54.0,-0.375,71.625,64.58
9,,yes,25.486,0.461,0,10,streak-free,246.57299999999998,20190127,free,58.163000000000004,58.163000000000004,66.882,75.061,41.095,streak,84.042,72.988,0.312,67.312,-0.25,69.75,66.812
10,,no,29.185,0.511,0,11,spot-bound,50.916000000000004,20190127,bound,67.51,67.51,66.813,74.986,8.486,spot,353.16900000000004,333.31300000000005,-0.75,12.25,0.688,39.688,64.913
11,,yes,23.726999999999997,0.396,0,12,streak-free,149.80700000000002,20190127,free,53.408,53.408,66.555,74.71300000000001,24.968000000000004,streak,27.755,23.485,0.0,11.0,-0.016,57.983999999999995,62.521
12,,yes,28.427,0.451,0,14,streak-free,142.66899999999998,20190127,free,54.163000000000004,54.163000000000004,64.979,73.04,23.778000000000002,streak,22.768,29.084,0.0,9.0,0.016,87.016,66.13600000000001
13,,yes,22.997,0.449,0,15,streak-free,134.849,20190127,free,57.918,57.918,65.122,73.191,22.475,streak,172.266,22.768,-0.016,60.983999999999995,0.0,24.0,65.917
14,,yes,24.581,0.41200000000000003,0,16,streak-free,199.71,20190127,free,54.898,54.898,65.30199999999999,73.383,33.285,streak,22.768,78.631,0.0,63.0,-0.344,78.656,66.806
15,,yes,24.81,0.391,0,18,streak-free,167.243,20190127,free,47.93899999999999,47.93899999999999,64.795,72.845,27.874000000000002,streak,134.035,103.412,0.32799999999999996,30.328000000000003,-0.43799999999999994,39.562,55.486000000000004
16,,yes,29.048000000000002,0.426,0,19,streak-free,142.305,20190127,free,49.79600000000001,49.79600000000001,64.512,72.544,23.718000000000004,streak,22.768,22.768,0.0,47.0,0.0,54.0,58.492
17,,yes,29.27,0.506,0,20,Undefined-bound,138.562,20190127,bound,57.163000000000004,57.163000000000004,64.578,72.61399999999999,23.094,Undefined,91.073,320.587,0.5,60.5,-0.25,36.75,64.566
18,,yes,28.461,0.385,0,21,streak-free,122.26299999999999,20190127,free,58.611999999999995,58.611999999999995,64.994,73.056,20.377,streak,22.768,22.768,0.0,80.0,0.0,11.0,71.706
19,,yes,23.436999999999998,0.408,0,22,streak-free,164.235,20190127,free,59.898,59.898,64.993,73.055,27.372,streak,22.768,70.262,0.0,46.0,0.25,90.25,63.776
20,,yes,25.445999999999998,0.376,0,23,streak-free,128.216,20190127,free,54.163000000000004,54.163000000000004,65.116,73.186,21.369,streak,31.169,22.768,0.031,67.031,-0.016,22.984,66.506
21,,yes,20.327,0.381,0,24,streak-free,170.864,20190127,free,58.0,58.0,65.072,73.139,28.476999999999997,streak,22.768,81.86,0.0,31.0,-0.32799999999999996,9.672,62.897
22,,yes,24.796999999999997,0.395,0,27,streak-free,124.15,20190127,free,55.551,55.551,64.149,72.15899999999999,20.691999999999997,streak,22.768,23.485,0.0,32.0,-0.016,68.984,64.921
23,,yes,25.043000000000003,0.4,0,28,streak-free,155.553,20190127,free,51.408,51.408,64.048,72.051,25.926,streak,79.521,30.846999999999998,-0.297,24.703000000000003,0.0,68.0,60.309
24,,yes,23.318,0.376,0,29,streak-free,120.699,20190127,free,58.20399999999999,58.20399999999999,64.025,72.027,20.117,streak,22.768,22.768,0.0,43.0,0.0,84.0,62.239
25,,yes,23.877,0.349,0,32,streak-free,116.839,20190127,free,51.163000000000004,51.163000000000004,63.071000000000005,71.012,19.473,streak,22.768,22.768,0.0,86.0,0.0,84.0,66.15100000000001
26,,yes,31.815,0.47200000000000003,0,33,streak-free,114.758,20190127,free,52.571000000000005,52.571000000000005,63.239,71.191,19.125999999999998,streak,22.768,22.768,0.0,27.0,0.0,83.0,67.096
27,,yes,25.410999999999998,0.39299999999999996,0,35,streak-free,116.29,20190127,free,61.98,61.98,62.49,70.395,19.382,streak,22.768,22.768,0.0,85.0,0.0,28.0,65.69800000000001
28,,yes,26.053,0.405,0,38,streak-free,114.935,20190127,free,52.51,52.51,62.635,70.54899999999999,19.156,streak,22.768,22.768,-0.016,13.984000000000002,0.0,68.0,66.203
29,,yes,23.66,0.377,0,39,streak-free,117.089,20190127,free,53.98,53.98,62.728,70.648,19.515,streak,29.986,22.768,-0.016,27.984,-0.016,30.984,64.694
30,,no,23.259,0.395,0,40,spot-free,60.46,20190127,free,56.265,56.265,62.657,70.57300000000001,10.077,spot,295.312,182.515,-0.062,18.938,-0.109,10.890999999999998,58.986000000000004
31,,yes,22.846,0.43700000000000006,0,41,Undefined-free,71.589,20190127,free,59.898,59.898,62.61,70.523,11.932,Undefined,120.87100000000001,425.63,0.344,66.344,-0.45299999999999996,53.547,59.726000000000006
32,,yes,24.165,0.39799999999999996,0,42,streak-free,139.847,20190127,free,51.041000000000004,51.041000000000004,62.608999999999995,70.521,23.308000000000003,streak,81.944,90.583,-0.23399999999999999,70.766,0.297,83.29700000000001,61.354
33,,yes,25.607,0.409,0,43,streak-free,122.24799999999999,20190127,free,51.611999999999995,51.611999999999995,62.673,70.589,20.375,streak,119.788,22.768,0.23399999999999999,14.234000000000002,0.0,17.0,63.888999999999996
34,,yes,25.401999999999997,0.363,0,45,streak-free,119.959,20190127,free,49.286,49.286,62.722,70.641,19.993,streak,123.695,28.64,-0.062,26.938000000000002,0.031,23.031,59.886
35,,yes,24.428,0.42,0,46,spot-free,96.65100000000001,20190127,free,53.163000000000004,53.163000000000004,62.573,70.483,16.109,spot,241.674,148.792,-0.43799999999999994,85.56200000000001,0.23399999999999999,36.234,55.277
36,,yes,22.363000000000003,0.342,0,50,streak-free,172.03,20190127,free,52.551,52.551,62.619,70.532,28.671999999999997,streak,78.641,87.28399999999999,-0.32799999999999996,21.671999999999997,0.172,29.171999999999997,60.727
37,,no,24.820999999999998,0.415,0,52,spot-free,56.198,20190127,free,60.93899999999999,60.93899999999999,62.54600000000001,70.454,9.366,spot,190.338,268.422,-0.5,62.5,0.42200000000000004,17.422,65.2
38,,yes,26.024,0.41700000000000004,0,54,streak-free,147.065,20190127,free,45.93899999999999,45.93899999999999,62.527,70.434,24.511,streak,136.168,24.404,0.375,37.375,-0.031,33.969,60.461999999999996
39,,yes,22.22,0.35600000000000004,0,55,streak-free,112.619,20190127,free,48.388000000000005,48.388000000000005,62.458,70.362,18.77,streak,125.961,22.768,0.016,53.016000000000005,0.0,43.0,58.038000000000004
40,,yes,21.464000000000002,0.349,0,56,streak-free,153.797,20190127,free,49.592,49.592,62.387,70.286,25.633000000000003,streak,30.7,85.84100000000001,0.0,69.0,0.375,31.375,57.772
41,,yes,23.939,0.37799999999999995,0,58,streak-free,107.837,20190127,free,52.531000000000006,52.531000000000006,61.702,69.558,17.973,streak,22.768,27.059,0.0,83.0,0.0,42.0,60.159
42,,yes,25.639,0.415,0,59,streak-free,103.557,20190127,free,55.388000000000005,55.388000000000005,61.803000000000004,69.664,17.26,streak,22.768,29.546,-0.016,13.984000000000002,0.031,47.031000000000006,65.71300000000001
43,,yes,31.592,0.43700000000000006,0,62,Undefined-free,74.02600000000001,20190127,free,56.816,56.816,61.935,69.805,12.338,Undefined,80.04,212.22799999999998,1.031,77.031,-0.109,34.891,70.28699999999999
44,,yes,30.004,0.34299999999999997,0,64,streak-free,98.631,20190127,free,44.082,44.082,62.016999999999996,69.892,16.438,streak,22.768,22.768,0.0,77.0,0.0,48.0,65.23
45,,yes,28.23,0.44,0,65,streak-free,137.434,20190127,free,56.776,56.776,62.162,70.046,22.906,streak,83.814,22.768,0.375,87.375,0.0,10.0,68.946
46,,yes,25.427,0.457,0,71,spot-free,78.157,20190127,free,61.958999999999996,61.958999999999996,62.004,69.878,13.026,spot,242.96900000000002,388.94800000000004,-0.484,38.516,-0.531,59.468999999999994,54.276
47,,yes,20.257,0.337,0,73,streak-free,98.523,20190127,free,49.79600000000001,49.79600000000001,61.946000000000005,69.816,16.42,streak,22.768,22.768,0.0,45.0,0.0,45.0,57.372
48,,yes,27.339000000000002,0.363,0,75,streak-free,104.738,20190127,free,50.79600000000001,50.79600000000001,62.056999999999995,69.935,17.456,streak,97.411,80.993,0.8909999999999999,70.891,0.23399999999999999,90.234,67.45100000000001
49,,yes,27.485,0.402,0,77,streak-free,192.201,20190127,free,45.857,45.857,62.045,69.922,32.033,streak,90.551,92.774,0.42200000000000004,79.422,0.42200000000000004,89.42200000000001,60.125
50,,yes,19.055,0.36700000000000005,0,78,streak-free,119.24799999999999,20190127,free,59.367,59.367,62.038000000000004,69.915,19.875,streak,155.582,68.132,0.078,47.078,-0.125,22.875,60.395
51,,yes,20.607,0.371,0,81,streak-free,170.077,20190127,free,56.06100000000001,56.06100000000001,62.031000000000006,69.907,28.346,streak,91.29,84.09299999999999,-0.344,52.656000000000006,-0.359,22.641,60.376000000000005
0,,yes,21.994,0.452,0,1,streak-free,249.74400000000003,20190127,free,50.857,50.857,57.211000000000006,64.774,41.623999999999995,streak,92.51799999999999,22.768,0.406,18.406,0.0,18.0,56.011
1,,yes,29.893,0.47200000000000003,0,2,streak-free,168.497,20190127,free,55.388000000000005,55.388000000000005,63.24100000000001,71.194,28.083000000000002,streak,22.768,22.768,-0.016,48.983999999999995,0.0,22.0,68.072
2,,yes,26.904,0.47200000000000003,0,3,streak-free,241.968,20190127,free,51.449,51.449,62.943999999999996,70.878,40.328,streak,22.768,94.369,0.0,14.0,-0.42200000000000004,49.578,61.151
3,,yes,22.236,0.441,0,4,spot-free,86.902,20190127,free,58.468999999999994,58.468999999999994,61.383,69.217,14.484000000000002,spot,227.051,259.552,-0.375,76.625,0.109,8.109,55.497
4,,yes,33.431,0.515,0,5,streak-bound,182.77,20190127,bound,65.184,65.184,63.409,71.372,30.462,streak,22.768,78.585,0.0,33.0,0.281,10.280999999999999,70.316
5,,yes,23.728,0.377,0,6,streak-free,197.016,20190127,free,48.98,48.98,62.998999999999995,70.936,32.836,streak,22.768,87.141,0.0,11.0,-0.344,37.656,59.748000000000005
6,,yes,28.639,0.444,0,7,streak-free,173.985,20190127,free,49.0,49.0,63.433,71.39699999999999,28.998,streak,22.768,81.455,0.0,61.0,-0.281,51.718999999999994,64.834
7,,yes,27.857,0.474,0,8,streak-free,165.885,20190127,free,57.653,57.653,64.105,72.112,27.648000000000003,streak,28.189,77.83,0.0,78.0,0.23399999999999999,16.234,67.612
8,,yes,27.166999999999998,0.41600000000000004,0,9,streak-free,137.532,20190127,free,54.79600000000001,54.79600000000001,64.707,72.751,22.921999999999997,streak,22.768,22.768,0.0,73.0,0.0,48.0,68.319
9,,yes,28.087,0.469,0,10,streak-free,135.528,20190127,free,57.93899999999999,57.93899999999999,65.494,73.587,22.588,streak,29.933000000000003,23.485,-0.016,12.984000000000002,-0.016,66.984,71.38
10,,yes,23.947,0.376,0,11,streak-free,138.738,20190127,free,52.408,52.408,65.574,73.672,23.123,streak,28.195999999999998,22.768,0.0,10.0,0.0,77.0,65.178
11,,yes,28.195,0.506,0,12,streak-bound,145.737,20190127,bound,56.755,56.755,65.676,73.781,24.289,streak,139.526,22.768,0.172,91.17200000000001,0.0,58.0,65.6
12,,yes,29.392,0.48,0,13,Undefined-free,141.773,20190127,free,57.224,57.224,65.876,73.992,23.629,Undefined,22.768,207.44299999999998,0.0,43.0,-0.188,11.812000000000001,67.07
13,,yes,26.456,0.436,0,14,Undefined-free,123.90799999999999,20190127,free,57.265,57.265,66.071,74.199,20.651,Undefined,86.67200000000001,155.563,0.0,63.0,-0.43799999999999994,78.562,67.405
14,,yes,22.281,0.40700000000000003,0,15,Undefined-free,102.655,20190127,free,51.408,51.408,65.308,73.39,17.109,Undefined,24.285999999999998,369.14099999999996,0.0,64.0,0.109,39.109,53.431000000000004
15,,yes,34.455,0.502,0,16,streak-bound,163.166,20190127,bound,58.265,58.265,65.689,73.794,27.194000000000003,streak,22.768,78.585,0.0,47.0,0.297,34.297,70.204
16,,yes,25.699,0.37799999999999995,0,17,streak-free,136.4,20190127,free,49.693999999999996,49.693999999999996,65.574,73.672,22.733,streak,23.127,72.764,-0.016,19.984,-0.922,58.078,62.537
17,,yes,28.962,0.455,0,18,streak-free,131.517,20190127,free,51.878,51.878,65.57300000000001,73.671,21.92,streak,22.768,22.768,0.0,53.0,0.0,37.0,64.358
18,,yes,28.496,0.47600000000000003,0,19,streak-free,128.109,20190127,free,54.857,54.857,65.822,73.935,21.351999999999997,streak,22.768,22.768,-0.016,66.984,0.0,61.0,69.09899999999999
19,,yes,30.394000000000002,0.506,0,20,Undefined-bound,196.013,20190127,bound,54.93899999999999,54.93899999999999,65.634,73.736,32.669000000000004,Undefined,82.62200000000001,171.387,-0.266,80.734,-0.047,24.953000000000003,60.861999999999995
20,,yes,26.601,0.414,0,21,streak-free,134.885,20190127,free,42.98,42.98,65.288,73.368,22.480999999999998,streak,22.768,22.768,0.0,75.0,0.0,77.0,57.166000000000004
21,,yes,28.238000000000003,0.473,0,22,Undefined-free,89.46799999999999,20190127,free,57.286,57.286,65.192,73.267,14.911,Undefined,106.251,290.55400000000003,0.266,79.266,0.297,31.296999999999997,61.982
22,,yes,28.410999999999998,0.41200000000000003,0,23,streak-free,225.78099999999998,20190127,free,56.857,56.857,65.375,73.46,37.63,streak,73.752,95.162,-0.312,15.687999999999999,-0.312,25.688000000000002,68.193
23,,no,28.480999999999998,0.461,0,24,Undefined-free,61.833,20190127,free,60.79600000000001,60.79600000000001,65.638,73.74,10.305,Undefined,22.768,476.69,0.0,68.0,-1.5619999999999998,92.43799999999999,70.491
24,,yes,24.930999999999997,0.434,0,25,streak-free,231.685,20190127,free,51.633,51.633,65.608,73.708,38.614000000000004,streak,66.921,80.58,0.25,53.25,0.344,76.344,63.675
25,,yes,26.846,0.428,0,26,streak-free,140.982,20190127,free,53.286,53.286,65.425,73.514,23.497,streak,136.132,29.553,0.21899999999999997,27.219,0.016,65.016,59.662
26,,yes,27.105999999999998,0.402,0,27,streak-free,84.134,20190127,free,63.265,63.265,65.571,73.669,14.022,streak,313.589,88.639,-0.391,42.608999999999995,-0.312,63.688,68.165
27,,yes,26.818,0.397,0,29,streak-free,125.256,20190127,free,45.633,45.633,65.195,73.27,20.875999999999998,streak,22.768,22.768,0.0,89.0,0.0,43.0,58.693999999999996
28,,yes,29.774,0.469,0,30,streak-free,178.024,20190127,free,54.79600000000001,54.79600000000001,65.21,73.285,29.671,streak,91.073,130.678,-0.32799999999999996,13.672,0.281,59.281000000000006,64.43
29,,yes,27.456,0.48700000000000004,0,31,spot-free,84.65,20190127,free,65.122,65.122,64.968,73.028,14.107999999999999,spot,247.101,342.339,0.203,27.203000000000003,0.297,83.29700000000001,56.504
30,,no,26.874000000000002,0.444,0,33,streak-free,57.343999999999994,20190127,free,60.143,60.143,65.054,73.119,9.557,streak,473.514,49.15,-1.5,56.5,0.0,69.0,66.525
